user_id,product_id,view_count,purchase_count,interaction_score
133,157,1.0,0.0,1.0
133,160,0.0,1.0,5.0
133,161,1.0,0.0,1.0
133,167,1.0,0.0,1.0
133,174,1.0,0.0,1.0
133,186,1.0,0.0,1.0
133,189,1.0,0.0,1.0
133,191,0.0,1.0,5.0
133,193,1.0,0.0,1.0
133,198,1.0,0.0,1.0
134,8,0.0,2.0,10.0
134,18,1.0,0.0,1.0
134,26,1.0,0.0,1.0
134,27,1.0,1.0,6.0
134,31,2.0,0.0,2.0
134,48,0.0,4.0,20.0
134,49,1.0,0.0,1.0
134,59,1.0,0.0,1.0
134,63,1.0,0.0,1.0
134,64,0.0,1.0,5.0
134,67,1.0,0.0,1.0
134,70,1.0,0.0,1.0
134,75,1.0,0.0,1.0
134,80,1.0,0.0,1.0
134,85,1.0,0.0,1.0
134,91,1.0,0.0,1.0
134,96,2.0,0.0,2.0
134,97,1.0,0.0,1.0
134,104,1.0,0.0,1.0
134,106,1.0,0.0,1.0
134,107,2.0,0.0,2.0
134,108,1.0,0.0,1.0
134,126,0.0,3.0,15.0
134,128,1.0,0.0,1.0
134,130,1.0,0.0,1.0
134,136,1.0,0.0,1.0
134,145,1.0,0.0,1.0
134,146,1.0,0.0,1.0
134,149,1.0,0.0,1.0
134,153,1.0,0.0,1.0
134,155,1.0,0.0,1.0
134,163,1.0,0.0,1.0
134,168,1.0,0.0,1.0
134,170,1.0,0.0,1.0
134,191,2.0,0.0,2.0
134,195,1.0,0.0,1.0
134,196,0.0,3.0,15.0
134,198,0.0,3.0,15.0
134,199,1.0,0.0,1.0
135,13,1.0,0.0,1.0
135,14,1.0,0.0,1.0
135,18,0.0,4.0,20.0
135,29,1.0,0.0,1.0
135,32,1.0,0.0,1.0
135,36,0.0,1.0,5.0
135,40,1.0,0.0,1.0
135,41,1.0,0.0,1.0
135,51,1.0,0.0,1.0
135,55,1.0,0.0,1.0
135,61,1.0,0.0,1.0
135,64,1.0,0.0,1.0
135,76,1.0,0.0,1.0
135,79,1.0,0.0,1.0
135,93,1.0,0.0,1.0
135,97,1.0,0.0,1.0
135,98,1.0,0.0,1.0
135,100,1.0,0.0,1.0
135,111,1.0,0.0,1.0
135,116,1.0,0.0,1.0
135,119,0.0,4.0,20.0
135,122,1.0,0.0,1.0
135,130,1.0,0.0,1.0
135,133,1.0,0.0,1.0
135,138,1.0,0.0,1.0
135,139,1.0,0.0,1.0
135,141,1.0,0.0,1.0
135,143,1.0,0.0,1.0
135,151,1.0,0.0,1.0
135,160,1.0,0.0,1.0
135,164,1.0,0.0,1.0
135,169,1.0,0.0,1.0
135,171,1.0,0.0,1.0
135,175,0.0,2.0,10.0
135,183,1.0,0.0,1.0
135,190,1.0,0.0,1.0
135,193,1.0,0.0,1.0
135,196,1.0,0.0,1.0
135,198,1.0,0.0,1.0
136,2,1.0,0.0,1.0
136,4,1.0,0.0,1.0
136,28,2.0,4.0,22.0
136,29,1.0,0.0,1.0
136,30,1.0,0.0,1.0
136,32,2.0,0.0,2.0
136,38,1.0,0.0,1.0
136,40,1.0,0.0,1.0
136,42,2.0,0.0,2.0
136,44,0.0,2.0,10.0
136,45,1.0,0.0,1.0
136,46,1.0,0.0,1.0
136,50,1.0,0.0,1.0
136,61,1.0,0.0,1.0
136,69,0.0,1.0,5.0
136,72,1.0,0.0,1.0
136,76,2.0,0.0,2.0
136,79,1.0,0.0,1.0
136,80,1.0,0.0,1.0
136,87,2.0,0.0,2.0
136,94,0.0,2.0,10.0
136,97,1.0,0.0,1.0
136,102,1.0,0.0,1.0
136,110,1.0,0.0,1.0
136,118,1.0,0.0,1.0
136,122,1.0,0.0,1.0
136,125,1.0,0.0,1.0
136,131,1.0,0.0,1.0
136,135,1.0,3.0,16.0
136,149,0.0,3.0,15.0
136,152,0.0,1.0,5.0
136,153,1.0,0.0,1.0
136,154,0.0,1.0,5.0
136,163,1.0,0.0,1.0
136,166,3.0,0.0,3.0
136,173,1.0,0.0,1.0
136,174,1.0,0.0,1.0
136,179,1.0,0.0,1.0
136,180,1.0,0.0,1.0
136,181,1.0,0.0,1.0
136,184,1.0,0.0,1.0
136,185,1.0,0.0,1.0
136,188,1.0,0.0,1.0
136,190,1.0,0.0,1.0
136,195,1.0,0.0,1.0
136,198,1.0,0.0,1.0
137,1,1.0,0.0,1.0
137,9,1.0,0.0,1.0
137,20,1.0,0.0,1.0
137,32,1.0,0.0,1.0
137,47,1.0,0.0,1.0
137,48,1.0,2.0,11.0
137,51,2.0,0.0,2.0
137,53,1.0,0.0,1.0
137,60,1.0,0.0,1.0
137,66,1.0,0.0,1.0
137,70,1.0,0.0,1.0
137,79,1.0,0.0,1.0
137,81,1.0,0.0,1.0
137,82,1.0,0.0,1.0
137,86,0.0,1.0,5.0
137,88,1.0,0.0,1.0
137,92,1.0,1.0,6.0
137,94,1.0,0.0,1.0
137,103,1.0,0.0,1.0
137,107,1.0,0.0,1.0
137,109,0.0,3.0,15.0
137,113,1.0,0.0,1.0
137,114,1.0,0.0,1.0
137,118,1.0,0.0,1.0
137,125,0.0,1.0,5.0
137,134,1.0,2.0,11.0
137,142,1.0,0.0,1.0
137,144,1.0,3.0,16.0
137,150,1.0,0.0,1.0
137,179,1.0,1.0,6.0
137,180,1.0,0.0,1.0
137,182,1.0,0.0,1.0
137,185,1.0,0.0,1.0
137,189,1.0,0.0,1.0
137,195,1.0,0.0,1.0
137,200,1.0,0.0,1.0
138,5,1.0,0.0,1.0
138,7,1.0,0.0,1.0
138,8,1.0,0.0,1.0
138,14,0.0,1.0,5.0
138,15,1.0,0.0,1.0
138,33,1.0,0.0,1.0
138,41,0.0,2.0,10.0
138,43,0.0,4.0,20.0
138,67,2.0,2.0,12.0
138,70,1.0,0.0,1.0
138,73,1.0,2.0,11.0
138,74,1.0,0.0,1.0
138,78,0.0,1.0,5.0
138,80,1.0,0.0,1.0
138,81,2.0,0.0,2.0
138,91,1.0,0.0,1.0
138,92,1.0,0.0,1.0
138,94,1.0,0.0,1.0
138,105,2.0,0.0,2.0
138,115,1.0,0.0,1.0
138,124,1.0,0.0,1.0
138,126,1.0,0.0,1.0
138,127,1.0,0.0,1.0
138,135,1.0,0.0,1.0
138,136,1.0,0.0,1.0
138,140,1.0,0.0,1.0
138,144,1.0,0.0,1.0
138,146,1.0,0.0,1.0
138,153,1.0,0.0,1.0
138,155,1.0,0.0,1.0
138,158,0.0,4.0,20.0
138,159,1.0,0.0,1.0
138,176,1.0,0.0,1.0
138,177,1.0,0.0,1.0
138,184,2.0,0.0,2.0
138,188,1.0,0.0,1.0
138,193,0.0,4.0,20.0
138,195,2.0,0.0,2.0
138,198,0.0,2.0,10.0
138,199,0.0,3.0,15.0
139,6,1.0,0.0,1.0
139,9,1.0,0.0,1.0
139,12,1.0,0.0,1.0
139,13,0.0,3.0,15.0
139,24,1.0,0.0,1.0
139,26,1.0,0.0,1.0
139,28,2.0,0.0,2.0
139,30,0.0,3.0,15.0
139,34,1.0,0.0,1.0
139,45,1.0,0.0,1.0
139,50,0.0,3.0,15.0
139,52,1.0,0.0,1.0
139,63,1.0,0.0,1.0
139,65,1.0,0.0,1.0
139,66,1.0,0.0,1.0
139,70,1.0,0.0,1.0
139,71,0.0,3.0,15.0
139,73,0.0,2.0,10.0
139,74,1.0,0.0,1.0
139,84,1.0,0.0,1.0
139,91,1.0,0.0,1.0
139,95,1.0,0.0,1.0
139,97,1.0,0.0,1.0
139,103,1.0,0.0,1.0
139,104,1.0,0.0,1.0
139,114,1.0,0.0,1.0
139,119,0.0,1.0,5.0
139,120,0.0,3.0,15.0
139,121,1.0,0.0,1.0
139,139,1.0,0.0,1.0
139,142,1.0,0.0,1.0
139,143,2.0,0.0,2.0
139,144,1.0,0.0,1.0
139,147,1.0,0.0,1.0
139,160,0.0,4.0,20.0
139,162,0.0,1.0,5.0
139,163,1.0,0.0,1.0
139,175,1.0,0.0,1.0
139,177,1.0,0.0,1.0
139,179,1.0,0.0,1.0
139,180,1.0,0.0,1.0
139,182,1.0,0.0,1.0
139,183,1.0,0.0,1.0
139,184,2.0,0.0,2.0
139,195,0.0,4.0,20.0
139,196,1.0,4.0,21.0
140,3,1.0,4.0,21.0
140,9,0.0,4.0,20.0
140,11,1.0,0.0,1.0
140,17,2.0,0.0,2.0
140,18,1.0,0.0,1.0
140,29,1.0,0.0,1.0
140,32,1.0,0.0,1.0
140,38,2.0,0.0,2.0
140,43,1.0,0.0,1.0
140,44,0.0,2.0,10.0
140,48,1.0,1.0,6.0
140,52,1.0,0.0,1.0
140,58,1.0,0.0,1.0
140,66,1.0,0.0,1.0
140,68,1.0,0.0,1.0
140,72,2.0,0.0,2.0
140,73,0.0,1.0,5.0
140,78,1.0,0.0,1.0
140,82,0.0,1.0,5.0
140,83,1.0,0.0,1.0
140,86,1.0,0.0,1.0
140,87,2.0,0.0,2.0
140,89,1.0,0.0,1.0
140,91,1.0,0.0,1.0
140,96,1.0,0.0,1.0
140,98,1.0,0.0,1.0
140,99,1.0,0.0,1.0
140,102,2.0,0.0,2.0
140,105,1.0,0.0,1.0
140,115,1.0,0.0,1.0
140,140,1.0,0.0,1.0
140,141,1.0,0.0,1.0
140,144,1.0,0.0,1.0
140,148,1.0,0.0,1.0
140,150,1.0,0.0,1.0
140,151,1.0,0.0,1.0
140,154,0.0,1.0,5.0
140,157,0.0,1.0,5.0
140,158,2.0,0.0,2.0
140,168,1.0,0.0,1.0
140,173,1.0,0.0,1.0
140,175,0.0,4.0,20.0
140,176,1.0,0.0,1.0
140,181,1.0,0.0,1.0
140,185,1.0,0.0,1.0
140,186,1.0,0.0,1.0
140,187,0.0,3.0,15.0
140,192,0.0,1.0,5.0
140,198,1.0,0.0,1.0
141,4,1.0,0.0,1.0
141,23,0.0,2.0,10.0
141,26,1.0,0.0,1.0
141,28,1.0,2.0,11.0
141,29,0.0,3.0,15.0
141,37,0.0,4.0,20.0
141,44,2.0,0.0,2.0
141,46,1.0,0.0,1.0
141,47,1.0,0.0,1.0
141,48,2.0,0.0,2.0
141,51,0.0,1.0,5.0
141,52,1.0,0.0,1.0
141,88,0.0,2.0,10.0
141,89,0.0,3.0,15.0
141,91,1.0,0.0,1.0
141,100,1.0,0.0,1.0
141,113,0.0,3.0,15.0
141,121,1.0,0.0,1.0
141,123,0.0,4.0,20.0
141,128,1.0,0.0,1.0
141,132,1.0,0.0,1.0
141,151,1.0,0.0,1.0
141,159,2.0,0.0,2.0
141,170,1.0,0.0,1.0
141,171,0.0,3.0,15.0
141,172,1.0,0.0,1.0
141,173,1.0,0.0,1.0
141,175,1.0,0.0,1.0
141,178,0.0,4.0,20.0
141,179,1.0,0.0,1.0
141,185,1.0,0.0,1.0
141,200,2.0,0.0,2.0
142,1,1.0,0.0,1.0
142,4,2.0,0.0,2.0
142,9,0.0,1.0,5.0
142,26,1.0,0.0,1.0
142,27,1.0,0.0,1.0
142,33,0.0,1.0,5.0
142,35,1.0,0.0,1.0
142,37,1.0,0.0,1.0
142,44,0.0,3.0,15.0
142,50,1.0,0.0,1.0
142,51,1.0,0.0,1.0
142,52,1.0,0.0,1.0
142,54,1.0,0.0,1.0
142,55,1.0,0.0,1.0
142,58,2.0,0.0,2.0
142,59,1.0,0.0,1.0
142,60,1.0,0.0,1.0
142,66,1.0,0.0,1.0
142,69,2.0,0.0,2.0
142,71,1.0,0.0,1.0
142,75,1.0,0.0,1.0
142,77,0.0,4.0,20.0
142,89,1.0,0.0,1.0
142,90,1.0,0.0,1.0
142,121,1.0,0.0,1.0
142,123,1.0,2.0,11.0
142,129,2.0,0.0,2.0
142,130,1.0,0.0,1.0
142,131,1.0,0.0,1.0
142,132,2.0,0.0,2.0
142,164,1.0,0.0,1.0
142,166,0.0,4.0,20.0
142,169,1.0,0.0,1.0
142,174,0.0,3.0,15.0
142,175,1.0,0.0,1.0
142,180,1.0,0.0,1.0
142,182,1.0,0.0,1.0
142,183,1.0,0.0,1.0
142,186,1.0,0.0,1.0
142,187,1.0,0.0,1.0
142,188,1.0,0.0,1.0
142,193,0.0,1.0,5.0
142,196,0.0,2.0,10.0
142,198,1.0,0.0,1.0
143,3,1.0,0.0,1.0
143,5,0.0,3.0,15.0
143,6,1.0,0.0,1.0
143,32,2.0,0.0,2.0
143,33,1.0,0.0,1.0
143,35,0.0,2.0,10.0
143,40,1.0,0.0,1.0
143,43,1.0,0.0,1.0
143,46,1.0,0.0,1.0
143,54,1.0,0.0,1.0
143,58,1.0,0.0,1.0
143,63,1.0,0.0,1.0
143,65,0.0,2.0,10.0
143,69,1.0,0.0,1.0
143,73,1.0,0.0,1.0
143,77,1.0,0.0,1.0
143,89,1.0,0.0,1.0
143,90,1.0,0.0,1.0
143,92,1.0,0.0,1.0
143,93,2.0,0.0,2.0
143,98,0.0,3.0,15.0
143,105,1.0,0.0,1.0
143,106,1.0,0.0,1.0
143,107,1.0,0.0,1.0
143,108,1.0,0.0,1.0
143,113,0.0,3.0,15.0
143,115,1.0,0.0,1.0
143,120,1.0,0.0,1.0
143,126,1.0,0.0,1.0
143,128,3.0,0.0,3.0
143,135,2.0,0.0,2.0
143,147,1.0,0.0,1.0
143,148,1.0,0.0,1.0
143,159,1.0,0.0,1.0
143,165,1.0,0.0,1.0
143,169,1.0,0.0,1.0
143,172,1.0,0.0,1.0
143,181,1.0,0.0,1.0
143,183,1.0,0.0,1.0
143,187,0.0,3.0,15.0
143,188,0.0,1.0,5.0
143,190,1.0,0.0,1.0
143,191,1.0,0.0,1.0
143,195,1.0,0.0,1.0
143,196,1.0,0.0,1.0
143,197,1.0,0.0,1.0
143,200,1.0,0.0,1.0
144,3,0.0,4.0,20.0
144,7,1.0,0.0,1.0
144,11,1.0,0.0,1.0
144,14,0.0,2.0,10.0
144,15,1.0,0.0,1.0
144,20,1.0,0.0,1.0
144,30,1.0,0.0,1.0
144,34,1.0,0.0,1.0
144,39,1.0,0.0,1.0
144,43,0.0,1.0,5.0
144,44,1.0,0.0,1.0
144,48,1.0,0.0,1.0
144,51,1.0,0.0,1.0
144,52,1.0,0.0,1.0
144,59,1.0,0.0,1.0
144,61,1.0,0.0,1.0
144,66,1.0,0.0,1.0
144,68,1.0,0.0,1.0
144,71,1.0,0.0,1.0
144,84,0.0,2.0,10.0
144,88,1.0,0.0,1.0
144,91,0.0,4.0,20.0
144,92,1.0,0.0,1.0
144,100,1.0,0.0,1.0
144,104,0.0,2.0,10.0
144,107,1.0,0.0,1.0
144,118,1.0,0.0,1.0
144,119,1.0,0.0,1.0
144,122,1.0,0.0,1.0
144,136,1.0,0.0,1.0
144,140,1.0,0.0,1.0
144,145,1.0,0.0,1.0
144,146,0.0,2.0,10.0
144,147,1.0,0.0,1.0
144,157,1.0,0.0,1.0
144,159,2.0,0.0,2.0
144,165,1.0,0.0,1.0
144,170,1.0,0.0,1.0
144,176,1.0,0.0,1.0
144,184,1.0,0.0,1.0
144,189,1.0,0.0,1.0
144,194,1.0,0.0,1.0
145,3,1.0,0.0,1.0
145,10,1.0,0.0,1.0
145,12,1.0,0.0,1.0
145,17,0.0,3.0,15.0
145,27,1.0,0.0,1.0
145,30,1.0,0.0,1.0
145,41,0.0,4.0,20.0
145,45,1.0,0.0,1.0
145,48,0.0,1.0,5.0
145,53,0.0,1.0,5.0
145,57,1.0,1.0,6.0
145,68,1.0,0.0,1.0
145,84,1.0,0.0,1.0
145,90,1.0,0.0,1.0
145,94,1.0,0.0,1.0
145,95,2.0,0.0,2.0
145,96,1.0,0.0,1.0
145,99,1.0,0.0,1.0
145,106,0.0,3.0,15.0
145,111,1.0,0.0,1.0
145,118,1.0,0.0,1.0
145,119,2.0,0.0,2.0
145,121,1.0,0.0,1.0
145,122,2.0,0.0,2.0
145,129,1.0,0.0,1.0
145,130,1.0,0.0,1.0
145,137,1.0,0.0,1.0
145,147,1.0,0.0,1.0
145,156,1.0,0.0,1.0
145,158,1.0,0.0,1.0
145,163,1.0,0.0,1.0
145,168,2.0,0.0,2.0
145,174,1.0,0.0,1.0
145,181,1.0,2.0,11.0
145,184,1.0,0.0,1.0
145,186,1.0,0.0,1.0
145,197,1.0,0.0,1.0
146,6,1.0,0.0,1.0
146,8,1.0,0.0,1.0
146,9,1.0,0.0,1.0
146,12,0.0,1.0,5.0
146,13,0.0,1.0,5.0
146,14,1.0,0.0,1.0
146,19,0.0,4.0,20.0
146,21,1.0,0.0,1.0
146,37,1.0,0.0,1.0
146,39,0.0,4.0,20.0
146,42,1.0,0.0,1.0
146,47,0.0,3.0,15.0
146,52,1.0,0.0,1.0
146,56,1.0,0.0,1.0
146,59,2.0,0.0,2.0
146,63,1.0,2.0,11.0
146,66,1.0,0.0,1.0
146,86,1.0,0.0,1.0
146,93,1.0,0.0,1.0
146,94,1.0,0.0,1.0
146,111,1.0,0.0,1.0
146,113,0.0,1.0,5.0
146,114,1.0,0.0,1.0
146,118,1.0,0.0,1.0
146,120,1.0,0.0,1.0
146,121,1.0,0.0,1.0
146,125,1.0,0.0,1.0
146,128,3.0,0.0,3.0
146,131,1.0,0.0,1.0
146,133,1.0,0.0,1.0
146,144,1.0,0.0,1.0
146,149,1.0,0.0,1.0
146,151,1.0,0.0,1.0
146,154,1.0,0.0,1.0
146,157,1.0,0.0,1.0
146,163,1.0,0.0,1.0
146,169,0.0,3.0,15.0
146,178,1.0,0.0,1.0
146,179,1.0,0.0,1.0
146,180,1.0,0.0,1.0
146,181,0.0,3.0,15.0
146,182,1.0,0.0,1.0
146,190,1.0,0.0,1.0
146,192,0.0,4.0,20.0
146,194,1.0,0.0,1.0
146,195,0.0,4.0,20.0
147,2,1.0,0.0,1.0
147,5,1.0,0.0,1.0
147,9,1.0,0.0,1.0
147,10,0.0,1.0,5.0
147,12,2.0,0.0,2.0
147,16,1.0,0.0,1.0
147,19,1.0,0.0,1.0
147,21,0.0,4.0,20.0
147,23,0.0,2.0,10.0
147,27,1.0,0.0,1.0
147,30,0.0,2.0,10.0
147,41,0.0,4.0,20.0
147,44,1.0,0.0,1.0
147,52,0.0,3.0,15.0
147,57,1.0,0.0,1.0
147,62,2.0,0.0,2.0
147,64,1.0,0.0,1.0
147,67,0.0,2.0,10.0
147,70,0.0,1.0,5.0
147,73,1.0,0.0,1.0
147,75,1.0,0.0,1.0
147,76,1.0,0.0,1.0
147,77,0.0,3.0,15.0
147,87,2.0,0.0,2.0
147,88,1.0,0.0,1.0
147,91,0.0,4.0,20.0
147,96,1.0,0.0,1.0
147,98,1.0,0.0,1.0
147,101,1.0,2.0,11.0
147,115,1.0,0.0,1.0
147,117,2.0,0.0,2.0
147,123,1.0,0.0,1.0
147,129,1.0,0.0,1.0
147,130,1.0,0.0,1.0
147,141,1.0,0.0,1.0
147,147,2.0,0.0,2.0
147,151,1.0,0.0,1.0
147,154,1.0,0.0,1.0
147,155,1.0,0.0,1.0
147,158,1.0,0.0,1.0
147,159,1.0,0.0,1.0
147,167,1.0,0.0,1.0
147,168,1.0,0.0,1.0
147,170,0.0,1.0,5.0
147,171,1.0,0.0,1.0
147,182,1.0,0.0,1.0
147,185,1.0,0.0,1.0
147,186,1.0,0.0,1.0
147,190,0.0,3.0,15.0
147,192,1.0,0.0,1.0
147,194,1.0,0.0,1.0
147,195,1.0,0.0,1.0
148,1,0.0,1.0,5.0
148,4,1.0,0.0,1.0
148,11,1.0,0.0,1.0
148,14,0.0,4.0,20.0
148,16,0.0,4.0,20.0
148,18,1.0,0.0,1.0
148,19,1.0,0.0,1.0
148,22,1.0,0.0,1.0
148,23,0.0,1.0,5.0
148,37,1.0,0.0,1.0
148,45,0.0,3.0,15.0
148,56,2.0,0.0,2.0
148,64,2.0,0.0,2.0
148,66,1.0,0.0,1.0
148,75,1.0,0.0,1.0
148,78,1.0,0.0,1.0
148,79,1.0,0.0,1.0
148,81,2.0,0.0,2.0
148,82,1.0,0.0,1.0
148,84,2.0,0.0,2.0
148,85,1.0,0.0,1.0
148,97,1.0,0.0,1.0
148,103,0.0,1.0,5.0
148,111,1.0,0.0,1.0
148,116,0.0,1.0,5.0
148,122,1.0,0.0,1.0
148,130,1.0,0.0,1.0
148,136,1.0,0.0,1.0
148,137,1.0,0.0,1.0
148,145,1.0,0.0,1.0
148,146,1.0,0.0,1.0
148,147,1.0,0.0,1.0
148,154,1.0,0.0,1.0
148,157,1.0,0.0,1.0
148,158,1.0,0.0,1.0
148,159,0.0,1.0,5.0
148,166,1.0,0.0,1.0
148,168,0.0,2.0,10.0
148,169,0.0,3.0,15.0
148,173,1.0,0.0,1.0
148,174,0.0,2.0,10.0
148,181,1.0,0.0,1.0
148,183,1.0,0.0,1.0
148,189,1.0,0.0,1.0
148,192,1.0,0.0,1.0
149,13,1.0,0.0,1.0
149,14,1.0,0.0,1.0
149,26,2.0,0.0,2.0
149,38,1.0,0.0,1.0
149,41,1.0,0.0,1.0
149,42,1.0,0.0,1.0
149,45,0.0,2.0,10.0
149,46,1.0,0.0,1.0
149,52,1.0,0.0,1.0
149,54,1.0,0.0,1.0
149,56,1.0,0.0,1.0
149,65,1.0,0.0,1.0
149,71,0.0,1.0,5.0
149,80,1.0,0.0,1.0
149,89,1.0,0.0,1.0
149,93,1.0,0.0,1.0
149,102,1.0,0.0,1.0
149,104,0.0,2.0,10.0
149,108,1.0,0.0,1.0
149,117,1.0,0.0,1.0
149,118,1.0,0.0,1.0
149,119,1.0,0.0,1.0
149,122,0.0,3.0,15.0
149,125,1.0,0.0,1.0
149,127,1.0,0.0,1.0
149,143,2.0,0.0,2.0
149,151,1.0,0.0,1.0
149,160,1.0,0.0,1.0
149,161,0.0,3.0,15.0
149,166,1.0,0.0,1.0
149,169,1.0,0.0,1.0
149,176,1.0,0.0,1.0
149,185,1.0,0.0,1.0
149,187,0.0,3.0,15.0
149,191,0.0,3.0,15.0
149,196,0.0,1.0,5.0
150,1,1.0,0.0,1.0
150,3,1.0,0.0,1.0
150,15,0.0,2.0,10.0
150,26,1.0,0.0,1.0
150,29,2.0,0.0,2.0
150,30,1.0,0.0,1.0
150,42,0.0,2.0,10.0
150,49,1.0,4.0,21.0
150,50,1.0,2.0,11.0
150,52,1.0,0.0,1.0
150,60,1.0,0.0,1.0
150,65,1.0,0.0,1.0
150,67,1.0,0.0,1.0
150,68,1.0,0.0,1.0
150,73,1.0,0.0,1.0
150,91,1.0,0.0,1.0
150,94,2.0,0.0,2.0
150,100,1.0,0.0,1.0
150,107,1.0,0.0,1.0
150,108,1.0,0.0,1.0
150,110,3.0,0.0,3.0
150,115,1.0,0.0,1.0
150,117,1.0,0.0,1.0
150,118,1.0,0.0,1.0
150,126,1.0,3.0,16.0
150,128,1.0,0.0,1.0
150,130,1.0,0.0,1.0
150,136,1.0,0.0,1.0
150,140,0.0,4.0,20.0
150,147,0.0,4.0,20.0
150,163,1.0,0.0,1.0
150,164,1.0,0.0,1.0
150,165,1.0,0.0,1.0
150,166,1.0,0.0,1.0
150,168,1.0,0.0,1.0
150,172,0.0,2.0,10.0
150,174,0.0,3.0,15.0
150,176,2.0,0.0,2.0
150,177,0.0,6.0,30.0
150,189,1.0,0.0,1.0
150,193,1.0,0.0,1.0
150,194,1.0,0.0,1.0
151,3,1.0,0.0,1.0
151,6,0.0,2.0,10.0
151,7,1.0,0.0,1.0
151,9,1.0,0.0,1.0
151,10,1.0,0.0,1.0
151,11,1.0,0.0,1.0
151,12,1.0,0.0,1.0
151,13,1.0,0.0,1.0
151,15,1.0,4.0,21.0
151,19,1.0,0.0,1.0
151,22,0.0,2.0,10.0
151,23,1.0,0.0,1.0
151,26,1.0,0.0,1.0
151,29,1.0,0.0,1.0
151,31,1.0,0.0,1.0
151,32,1.0,0.0,1.0
151,33,1.0,0.0,1.0
151,36,1.0,0.0,1.0
151,38,1.0,0.0,1.0
151,45,1.0,0.0,1.0
151,46,1.0,0.0,1.0
151,60,1.0,0.0,1.0
151,71,1.0,0.0,1.0
151,73,1.0,7.0,36.0
151,75,1.0,0.0,1.0
151,78,1.0,0.0,1.0
151,88,1.0,0.0,1.0
151,89,1.0,0.0,1.0
151,103,0.0,2.0,10.0
151,107,1.0,0.0,1.0
151,109,1.0,0.0,1.0
151,111,1.0,0.0,1.0
151,114,1.0,0.0,1.0
151,132,1.0,0.0,1.0
151,137,1.0,0.0,1.0
151,142,1.0,0.0,1.0
151,143,0.0,1.0,5.0
151,148,1.0,0.0,1.0
151,157,1.0,0.0,1.0
151,161,1.0,0.0,1.0
151,163,2.0,0.0,2.0
151,170,1.0,0.0,1.0
151,173,0.0,1.0,5.0
151,179,1.0,0.0,1.0
151,182,0.0,4.0,20.0
151,183,1.0,0.0,1.0
151,191,0.0,1.0,5.0
151,193,0.0,2.0,10.0
151,197,1.0,0.0,1.0
151,199,1.0,0.0,1.0
151,200,1.0,0.0,1.0
152,1,0.0,4.0,20.0
152,4,1.0,0.0,1.0
152,6,0.0,1.0,5.0
152,17,1.0,0.0,1.0
152,24,0.0,2.0,10.0
152,37,0.0,1.0,5.0
152,42,1.0,0.0,1.0
152,47,1.0,0.0,1.0
152,48,1.0,0.0,1.0
152,52,1.0,0.0,1.0
152,60,1.0,0.0,1.0
152,70,1.0,0.0,1.0
152,71,1.0,0.0,1.0
152,75,1.0,0.0,1.0
152,78,1.0,0.0,1.0
152,81,1.0,0.0,1.0
152,83,0.0,1.0,5.0
152,89,1.0,0.0,1.0
152,112,1.0,0.0,1.0
152,116,1.0,0.0,1.0
152,121,0.0,2.0,10.0
152,124,1.0,0.0,1.0
152,127,2.0,0.0,2.0
152,132,1.0,0.0,1.0
152,134,1.0,0.0,1.0
152,138,2.0,0.0,2.0
152,141,1.0,0.0,1.0
152,144,1.0,0.0,1.0
152,146,1.0,0.0,1.0
152,147,1.0,0.0,1.0
152,148,0.0,4.0,20.0
152,155,0.0,2.0,10.0
152,164,2.0,0.0,2.0
152,170,2.0,0.0,2.0
152,171,1.0,0.0,1.0
152,174,1.0,0.0,1.0
152,179,1.0,0.0,1.0
152,181,1.0,0.0,1.0
152,190,1.0,0.0,1.0
152,192,1.0,0.0,1.0
152,197,1.0,0.0,1.0
153,2,1.0,0.0,1.0
153,3,1.0,0.0,1.0
153,11,1.0,0.0,1.0
153,13,1.0,0.0,1.0
153,23,1.0,0.0,1.0
153,39,1.0,0.0,1.0
153,41,1.0,0.0,1.0
153,45,1.0,0.0,1.0
153,56,1.0,0.0,1.0
153,58,1.0,0.0,1.0
153,61,0.0,3.0,15.0
153,66,1.0,0.0,1.0
153,75,1.0,0.0,1.0
153,77,1.0,0.0,1.0
153,81,1.0,0.0,1.0
153,84,1.0,0.0,1.0
153,90,1.0,0.0,1.0
153,93,1.0,0.0,1.0
153,100,1.0,0.0,1.0
153,107,1.0,0.0,1.0
153,119,1.0,0.0,1.0
153,120,1.0,0.0,1.0
153,139,1.0,0.0,1.0
153,143,1.0,0.0,1.0
153,145,1.0,0.0,1.0
153,150,1.0,0.0,1.0
153,155,1.0,0.0,1.0
153,160,0.0,1.0,5.0
153,171,1.0,0.0,1.0
153,174,1.0,0.0,1.0
153,179,2.0,0.0,2.0
153,181,0.0,2.0,10.0
153,183,2.0,0.0,2.0
153,184,1.0,0.0,1.0
153,186,1.0,0.0,1.0
153,193,1.0,0.0,1.0
153,197,2.0,0.0,2.0
154,5,1.0,0.0,1.0
154,7,0.0,2.0,10.0
154,10,1.0,0.0,1.0
154,17,1.0,0.0,1.0
154,18,1.0,0.0,1.0
154,19,0.0,3.0,15.0
154,32,1.0,0.0,1.0
154,33,1.0,0.0,1.0
154,40,1.0,0.0,1.0
154,41,1.0,0.0,1.0
154,42,3.0,0.0,3.0
154,68,2.0,0.0,2.0
154,76,1.0,0.0,1.0
154,77,1.0,0.0,1.0
154,80,1.0,0.0,1.0
154,91,1.0,0.0,1.0
